Row.names,Time stamp,Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,More
1137,2021-03-07 06:55:56 UTC,F,2a10,EUR,1,MI,R,2,2,5,4,5,4,4,4,5,2,3,1,1,1,3,3,3,3,0,2,
1138,2021-03-07 07:03:29 UTC,F,Less than 1,EUR,1,AAB,PU,0,1,2,4,3,5,5,5,5,4,2,4,3,3,4,2,4,3,0,0,
1139,2021-03-07 07:20:17 UTC,F,1a2,EUR,More than 5,MI,R,0,3,1,2,1,5,4,1,5,3,2,2,4,3,4,4,5,3,0,0,Door opener
114,2021-03-07 11:33:18 UTC,F,2a10,EUR,1,ASB,U,0,3,1,5,4,5,5,5,5,5,4,1,1,1,3,4,3,NSP,0,0,Extremely cuddly
1140,2021-03-07 07:24:45 UTC,M,Less than 1,EUR,1,MI,PU,2,2,1,2,5,2,3,3,2,4,3,2,2,1,2,2,3,3,0,0,
1141,2021-03-07 07:28:30 UTC,M,Less than 1,EUR,1,ML,PU,0,2,3,3,2,3,3,2,3,3,3,2,2,2,2,3,2,3,0,0,Very affectionate with us 2..doesn't want to see anyone else
1142,2021-03-07 07:34:04 UTC,M,Less than 1,MCO,4,ML,R,0,2,1,3,1,5,3,4,5,5,1,1,3,1,4,3,4,3,0,0,He stays inside
1143,2021-03-07 07:40:53 UTC,M,Less than 1,ORI,4,MI,R,0,2,1,4,1,4,2,4,5,5,2,4,2,2,2,4,4,3,0,0,
1144,2021-03-07 07:42:45 UTC,F,2a10,NR,More than 5,ML,R,0,2,3,4,5,3,4,4,3,3,4,2,1,4,3,4,1,3,0,0,Where does the cat come from (find where to buy)
1145,2021-03-07 07:46:38 UTC,F,2a10,MCO,2,MI,R,2,3,4,4,4,5,5,4,5,2,2,1,5,5,4,3,2,3,0,0,
1146,2021-03-07 07:49:25 UTC,M,1a2,MCO,2,MI,R,2,3,1,5,1,4,4,5,5,5,2,1,2,3,1,3,4,3,0,0,
1147,2021-03-07 07:51:28 UTC,M,Less than 1,EUR,1,ML,PU,0,1,3,2,3,4,4,4,3,1,3,4,4,3,4,3,4,3,0,0,Very fearful but he is reckless
1148,2021-03-07 07:52:07 UTC,F,2a10,Other,5,ML,R,0,3,1,5,1,5,5,5,5,5,2,1,4,1,1,5,1,3,0,0,
1149,2021-03-07 08:09:14 UTC,F,1a2,EUR,1,MI,U,2,3,1,2,2,4,4,4,4,4,4,2,4,5,4,4,4,3,0,0,
115,2021-03-07 13:57:18 UTC,F,1a2,EUR,1,AAB,U,0,2,2,4,3,5,5,5,5,4,2,1,1,3,2,4,4,NSP,0,0,
1150,2021-03-07 08:15:13 UTC,F,More than 10,EUR,3,MI,R,2,2,4,4,1,4,4,5,5,2,3,1,1,1,1,4,1,3,0,0,
1151,2021-03-07 08:31:21 UTC,F,1a2,EUR,1,MI,R,3,2,5,5,1,5,5,3,3,3,3,1,3,1,4,3,3,3,0,3,
1152,2021-03-07 08:35:42 UTC,F,Less than 1,EUR,1,ASB,R,0,2,5,4,2,5,4,4,4,4,3,1,1,1,1,3,2,3,0,0,
1153,2021-03-07 08:53:15 UTC,M,More than 10,RAG,2,MI,R,2,3,3,5,4,5,5,1,3,3,4,2,3,3,1,3,1,3,0,1,
1154,2021-03-07 08:55:52 UTC,F,More than 10,EUR,1,AAB,R,2,2,1,5,3,5,5,5,5,4,5,1,3,3,4,1,4,3,0,2,
1155,2021-03-07 09:08:45 UTC,M,2a10,EUR,2,ML,PU,2,2,2,4,3,4,3,4,5,4,3,2,4,2,2,4,3,3,0,2,
1156,2021-03-07 09:20:29 UTC,F,Less than 1,EUR,1,ML,R,0,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,1,3,0,0,
1157,2021-03-07 09:30:56 UTC,F,More than 10,EUR,1,MI,R,0,2,5,5,4,4,5,3,5,2,2,1,2,5,2,4,4,3,0,0,
1158,2021-03-07 09:47:26 UTC,F,1a2,EUR,1,ML,PU,0,2,4,3,4,4,4,4,4,2,4,3,4,3,4,4,4,3,0,0,Changing
1159,2021-03-07 09:55:09 UTC,F,2a10,CHA,4,ML,PU,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,3,0,0,This is a charter collected in front of my school. She was starved and beaten by the neighborhood children. She is no longer clean as soon as her litter box is a little dirty. Very clingy with me.
116,2021-03-07 18:01:15 UTC,F,1a2,MCO,1,ASB,U,0,3,1,4,1,4,4,3,4,4,1,2,3,1,1,2,3,NSP,0,0,
1160,2021-03-07 10:03:06 UTC,F,More than 10,CHA,4,ML,PU,2,2,2,4,2,4,4,4,5,4,2,1,3,3,2,4,2,3,0,0,"This is my ""granny"". She was born at my house. I bottle-fed her. She lived in an apartment for 9 years and then discovered the house and its exteriors when we moved (1 year after our arrival). She comes back as soon as we call her. She climbs the facade like Spiderman to enter through the balcony (my ground floor is street level and my garden is cellar level. The balcony is ground floor level). Rather discreet during the day and as soon as my baby is in bed she comes to get cuddles. She is starting to show herself more with my little boy (He will be 2 years old, he is less ""brutal"" than when he was younger.
 This is the last one I have left in ""chartreuse"". I had the mother (who died of a stomach tumor at 9 years old and her brother, who died of respiratory cancer at 8 years old)."
1161,2021-03-07 10:09:36 UTC,F,2a10,EUR,1,MI,R,0,3,2,4,3,4,4,4,5,5,1,2,2,3,2,4,3,3,0,0,
1162,2021-03-07 10:22:14 UTC,F,Less than 1,BRI,1,AAB,PU,0,3,1,2,2,5,3,5,5,4,4,2,3,1,1,1,3,3,0,0,
1163,2021-03-07 10:42:11 UTC,M,Less than 1,EUR,1,MI,R,2,2,2,2,4,3,4,2,4,3,4,3,2,1,1,4,3,3,0,0,"Regarding predation, my cat is not a good case to study, it is more of a mussel..??"
1164,2021-03-07 11:32:52 UTC,F,1a2,Other,1,ASB,U,0,3,3,4,4,4,4,4,4,5,4,3,3,3,4,4,4,3,0,0,
1165,2021-03-07 12:39:23 UTC,F,2a10,SPH,1,MI,U,0,3,1,1,1,5,5,5,4,5,1,4,4,3,4,4,4,3,0,0,
1166,2021-03-07 12:41:17 UTC,F,1a2,NR,2,ML,U,2,2,1,4,2,4,4,4,4,4,3,2,2,1,2,3,5,3,0,1,Only goes out on a leash in the garden or access to fresh air on the balcony.
1167,2021-03-07 12:47:00 UTC,M,2a10,EUR,More than 5,MI,R,1,1,3,4,2,4,3,3,4,3,4,2,2,2,2,3,3,3,0,0,
1168,2021-03-07 13:02:05 UTC,F,1a2,EUR,1,ML,U,2,2,3,4,5,4,5,3,4,1,5,1,1,1,3,3,2,3,0,0,
1169,2021-03-07 14:10:57 UTC,F,2a10,EUR,2,MI,R,0,2,3,3,5,5,5,5,3,5,4,4,3,4,4,1,4,3,0,1,
117,2021-03-07 18:59:54 UTC,F,2a10,EUR,2,AAB,PU,0,3,4,3,3,5,4,4,5,4,2,1,2,2,2,4,2,NSP,0,0,"It's hard to answer some questions, I focused on Calie's personality since I have 2. In her behavior she is extremely close, possessive and cuddly towards me. She follows me everywhere, and when we are in quiet time, sleeping etc. she needs to touch me constantly (I separated her and her sister because their mother died. On the other hand, with the others she is very distant, not cuddly, gets between us, she imposes her place. Her sister on the contrary she goes towards everyone, cuddles everyone. No, Calie is just me and a bit my and my best friend"
1170,2021-03-07 15:57:33 UTC,F,More than 10,Other,1,ML,PU,0,3,5,4,5,5,5,5,4,1,5,1,3,1,1,3,1,3,0,0,
1171,2021-03-07 16:17:53 UTC,F,More than 10,TUV,3,MI,R,0,1,2,3,2,4,4,4,5,5,3,1,4,3,2,4,2,3,0,0,
1172,2021-03-07 16:29:53 UTC,M,Less than 1,NR,3,ML,PU,1,2,2,4,1,3,3,4,5,4,1,2,3,1,3,3,3,3,0,0,
1173,2021-03-07 16:35:41 UTC,M,1a2,MCO,2,ML,PU,0,2,3,3,3,3,3,3,3,3,3,2,3,1,2,2,3,3,0,0,
1174,2021-03-07 16:46:30 UTC,M,2a10,EUR,1,MI,R,3,2,4,1,1,5,4,4,4,2,3,1,1,1,1,1,1,3,0,0,
1175,2021-03-07 17:27:03 UTC,M,2a10,CHA,2,MI,R,2,2,1,4,4,5,5,4,5,4,2,1,4,4,2,5,2,3,0,2,
1176,2021-03-07 17:36:00 UTC,M,Less than 1,BEN,3,AAB,PU,0,3,1,1,1,5,5,5,5,5,1,1,4,1,5,4,1,3,0,0,
1177,2021-03-07 18:02:48 UTC,M,More than 10,EUR,2,MI,PU,0,1,2,4,2,3,2,4,4,4,4,1,1,1,1,3,1,3,0,0,
1178,2021-03-07 18:04:17 UTC,M,2a10,EUR,2,MI,PU,1,3,3,4,3,4,4,2,4,4,2,1,1,1,1,3,1,3,0,0,
1179,2021-03-07 18:05:42 UTC,M,1a2,SAV,More than 5,MI,PU,1,3,2,1,1,4,4,4,3,1,4,4,4,3,4,1,4,3,0,0,
118,2021-03-07 21:13:27 UTC,M,2a10,EUR,4,ASB,U,0,2,4,5,2,5,5,3,5,2,5,1,1,1,1,3,3,NSP,0,0,
1180,2021-03-07 18:11:53 UTC,M,Less than 1,SAV,1,MI,R,2,2,4,1,3,4,4,4,4,3,1,4,2,2,4,1,3,3,0,0,
1181,2021-03-07 18:20:39 UTC,M,2a10,NR,2,ML,PU,3,1,2,4,1,4,3,3,4,3,4,1,1,1,1,3,3,3,0,0,
1182,2021-03-07 18:30:13 UTC,M,2a10,SAV,3,MI,R,0,2,1,3,3,5,5,5,5,5,1,1,3,1,1,1,1,3,0,0,
1183,2021-03-07 18:31:14 UTC,F,2a10,SBI,3,MI,R,2,3,4,4,3,5,5,4,5,3,2,1,1,1,3,3,3,3,0,1,
1184,2021-03-07 18:32:06 UTC,M,2a10,MCO,3,MI,R,0,2,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,3,0,0,
1185,2021-03-07 18:36:35 UTC,M,More than 10,EUR,2,ML,R,2,2,5,5,5,3,3,4,5,2,5,1,4,4,1,1,1,3,0,1,
1186,2021-03-07 18:42:18 UTC,F,2a10,EUR,3,ML,U,0,2,4,5,4,5,5,4,5,5,2,1,1,1,2,3,2,3,0,0,
1187,2021-03-07 18:58:56 UTC,F,2a10,EUR,3,MI,R,2,2,3,4,1,3,5,3,2,1,5,5,4,5,5,3,4,3,0,2,F sterilized obese
1188,2021-03-07 19:19:27 UTC,M,Less than 1,EUR,2,MI,PU,0,1,4,3,1,5,3,5,5,3,2,4,3,2,3,4,4,3,0,0,
1189,2021-03-07 20:10:11 UTC,M,1a2,SAV,1,AAB,R,2,2,4,2,1,5,3,2,2,1,4,4,5,3,3,4,4,3,0,0,
119,2021-03-07 21:33:18 UTC,F,1a2,MCO,2,MI,R,0,1,1,1,1,4,2,4,2,1,5,5,4,2,1,2,1,NSP,0,0,don't go out
1190,2021-03-07 20:12:51 UTC,M,1a2,BEN,1,MI,R,3,2,4,3,2,5,5,5,5,2,5,5,5,1,5,3,3,3,0,4,My cat has a weenect gps so I don't lose him ??
1191,2021-03-07 20:49:26 UTC,F,More than 10,NR,1,ML,R,1,2,1,4,1,5,5,4,5,5,3,1,5,5,5,2,1,3,0,3,"Older kitty very much a hunter when she was younger, she preferred birds but now she is older and doesn't go out much and doesn't hunt anymore, lives with a Malinois dog but she is the dominant one"
1192,2021-03-07 21:07:41 UTC,M,2a10,NR,4,MI,R,2,2,4,5,1,5,4,4,5,1,2,1,1,1,1,4,4,3,0,0,
1193,2021-03-07 21:14:50 UTC,M,Less than 1,Other,1,ML,PU,0,2,3,4,2,5,5,5,5,4,3,1,1,1,1,1,3,3,0,0,
1194,2021-03-07 21:20:21 UTC,F,2a10,EUR,1,ML,R,0,3,3,4,3,4,5,5,5,3,2,3,1,3,3,5,3,3,0,0,"Still lives indoors, goes outside, plays a lot with me and the dogs, she tries to go outside when I'm outside too long, she has to follow me everywhere in the house. She has about ten toys, a cat tree, ten litter boxes with their mats."
1195,2021-03-07 21:54:06 UTC,F,2a10,BRI,3,ML,U,0,3,3,4,2,5,5,3,4,3,4,1,1,3,1,1,1,3,0,0,My cat doesn't go out so he doesn't hunt but he brings me mice or birds as toys.
1196,2021-03-07 21:56:50 UTC,F,More than 10,TUV,3,ML,U,3,2,3,5,2,4,4,4,3,3,4,1,1,3,1,3,3,3,0,0,
1197,2021-03-07 22:15:11 UTC,M,2a10,BRI,2,ML,PU,0,2,3,4,3,4,5,5,4,4,3,1,4,3,1,5,2,3,0,0,
1198,2021-03-07 22:18:54 UTC,M,Less than 1,EUR,1,ML,PU,0,2,2,4,3,4,4,4,5,4,2,2,2,3,2,4,4,3,0,0,
1199,2021-03-07 23:09:52 UTC,M,Less than 1,EUR,2,MI,R,0,2,4,2,2,4,5,4,5,2,2,1,1,3,3,4,4,3,0,0,
12,2021-02-12 20:58:41 UTC,M,Less than 1,EUR,3,AAB,R,0,2,1,3,2,5,3,4,5,5,1,4,3,2,2,5,5,NSP,0,0,He does not hunt outside but at hunting times with game
120,2021-03-07 23:42:54 UTC,M,1a2,NR,1,MI,R,0,3,1,4,1,5,3,5,5,4,1,2,1,1,3,5,4,NSP,0,0,"He catches insects (spiders, flies, etc.)"
1200,2021-03-07 23:10:12 UTC,F,Less than 1,EUR,1,MI,R,3,3,1,4,1,5,5,5,4,4,3,1,2,1,1,4,5,3,0,1,
1201,2021-03-07 23:13:02 UTC,M,Less than 1,ORI,1,ML,PU,2,2,3,2,2,4,3,4,4,4,2,3,3,1,4,4,3,3,0,0,"As a kitten he is still discovering, hence his first hunting instinct."
1202,2021-03-07 23:29:00 UTC,F,2a10,EUR,4,ML,PU,1,2,2,5,5,2,3,4,5,5,5,1,1,5,3,4,2,3,0,0,
1203,2021-03-07 23:31:10 UTC,M,More than 10,NR,4,ML,PU,3,3,1,5,1,4,4,4,5,5,2,2,1,2,1,1,3,3,0,0,
1204,2021-03-08 03:17:28 UTC,F,1a2,EUR,2,ASB,PU,0,3,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,3,0,0,
1205,2021-03-08 03:29:39 UTC,F,1a2,BRI,1,ML,U,0,1,5,5,3,5,5,4,5,2,5,1,1,3,1,4,1,3,0,0,
1206,2021-03-08 05:05:26 UTC,M,2a10,NR,4,ML,R,0,2,2,4,2,5,4,4,5,3,3,2,3,2,4,4,4,3,0,0,
1207,2021-03-08 06:20:05 UTC,M,2a10,NR,2,MI,R,3,2,2,3,2,3,4,4,4,5,3,1,1,2,1,3,2,3,0,0,
1208,2021-03-08 06:23:13 UTC,F,2a10,NR,2,MI,R,3,1,4,2,2,3,4,4,4,2,5,1,4,4,2,3,1,3,0,1,
1209,2021-03-08 06:47:44 UTC,F,Less than 1,MCO,3,ML,R,0,2,1,3,1,4,4,4,4,4,1,2,2,1,4,3,4,3,0,0,
121,2021-03-08 00:44:23 UTC,M,Less than 1,NR,1,MI,PU,0,2,5,4,3,4,5,4,1,1,4,2,4,3,4,4,5,NSP,0,0,"He doesn't purr...and he's very nervous, even after more than 2 months with us..."
1210,2021-03-08 06:54:38 UTC,M,Less than 1,SAV,1,AAB,U,0,1,3,4,3,5,3,4,5,5,4,3,5,3,3,3,2,3,0,0,
1211,2021-03-08 08:05:15 UTC,M,1a2,BRI,1,MI,PU,0,2,4,3,4,5,4,4,4,4,3,1,2,1,1,1,1,3,0,0,
1212,2021-03-08 08:25:39 UTC,F,More than 10,NR,1,ML,R,1,2,2,5,4,4,4,3,5,4,4,2,3,4,3,4,2,3,0,0,
1213,2021-03-08 08:33:29 UTC,F,2a10,NR,1,AAB,PU,1,2,4,3,4,4,4,4,4,1,4,1,3,4,3,4,2,3,0,0,"She only goes out on the terrace. She chases straws, cotton buds and even clean sanitary tampons straight from the drawer. She also chases all objects with feathers and brings them to me as gifts."
1214,2021-03-08 08:49:59 UTC,M,More than 10,NSP,4,MI,U,2,2,4,4,4,5,4,5,5,4,3,3,2,2,2,3,2,3,0,0,
1215,2021-03-08 09:53:23 UTC,F,2a10,CHA,1,MI,R,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,3,0,0,
1216,2021-03-08 10:23:36 UTC,F,More than 10,RAG,1,ML,R,1,3,3,5,4,5,5,5,5,2,3,1,5,4,2,4,4,3,0,0,"Dominates 2 female dogs at home, she's the mistress of the place!"
1217,2021-03-08 11:39:09 UTC,M,1a2,NR,1,ML,PU,1,3,1,3,3,5,5,5,5,5,1,2,4,4,2,4,2,3,0,1,
1218,2021-03-08 13:03:06 UTC,F,Less than 1,EUR,2,AAB,U,3,2,4,4,4,5,5,5,5,2,1,1,5,3,4,3,4,3,0,0,"She has a wild instinct and I think that as soon as I have a garden she will hunt a lot, it's visceral for her. I have a vegetarian cat and a feral cat ??"
1219,2021-03-08 15:03:52 UTC,M,Less than 1,EUR,2,MI,R,0,2,4,2,2,4,5,4,5,2,2,1,1,3,3,4,4,3,0,0,
122,2021-03-08 03:48:46 UTC,M,2a10,ORI,1,ASB,U,0,2,3,4,3,5,5,5,5,5,1,3,1,3,3,1,1,NSP,0,0,
1220,2021-03-08 15:13:48 UTC,F,Less than 1,SAV,3,MI,R,1,2,1,3,1,5,4,4,5,4,2,3,4,1,2,4,4,3,0,0,
1221,2021-03-08 16:57:32 UTC,M,Less than 1,EUR,2,MI,R,0,2,4,2,2,4,5,4,5,2,2,1,1,3,3,4,4,3,0,0,
1222,2021-03-08 17:01:38 UTC,F,Less than 1,NSP,1,MI,R,2,2,1,2,1,5,5,5,5,5,1,2,3,3,5,4,5,3,0,0,
1223,2021-03-08 17:25:18 UTC,M,1a2,MCO,3,AAB,U,0,2,4,4,1,5,3,5,4,4,2,1,1,1,1,2,2,3,0,0,
1224,2021-03-08 18:29:24 UTC,M,Less than 1,EUR,1,MI,R,0,2,4,2,1,4,5,5,2,4,5,5,5,2,4,4,4,3,0,0,
1225,2021-03-08 18:57:26 UTC,F,Less than 1,NSP,1,MI,R,2,2,1,2,1,5,5,5,5,5,1,2,3,3,5,4,5,3,0,0,
1226,2021-03-08 21:30:57 UTC,F,1a2,BRI,2,ML,PU,0,3,2,5,1,5,5,5,5,4,1,1,5,1,1,5,4,3,0,0,
1227,2021-03-08 21:32:21 UTC,M,Less than 1,Other,2,ML,PU,0,3,1,4,1,5,5,5,5,5,3,1,1,1,4,5,5,3,0,0,
1228,2021-03-08 22:06:52 UTC,F,2a10,EUR,2,ML,PU,2,2,4,4,2,4,5,5,5,4,1,1,1,1,3,3,3,3,0,3,
1229,2021-03-09 02:43:58 UTC,M,Less than 1,Other,1,MI,R,1,3,5,5,1,5,5,5,5,5,2,1,1,1,2,5,1,3,0,0,
123,2021-03-08 08:57:03 UTC,M,Less than 1,BRI,1,ASB,U,0,3,1,4,3,4,4,4,4,5,1,2,3,3,4,4,4,NSP,0,0,
1230,2021-03-09 08:12:51 UTC,M,2a10,NR,1,MI,PU,3,3,4,5,5,4,4,3,5,5,4,1,1,2,1,4,4,3,0,0,
1231,2021-03-09 09:45:22 UTC,M,1a2,NR,2,MI,PU,3,3,1,2,2,4,4,3,5,4,3,2,4,3,3,4,4,3,0,3,Loves to hunt grasshoppers
1232,2021-03-09 11:21:18 UTC,M,2a10,BRI,2,ML,R,3,2,3,3,1,3,4,3,3,3,4,3,4,3,3,3,4,3,0,1,
1233,2021-03-09 14:11:24 UTC,F,1a2,EUR,1,MI,R,4,2,3,3,3,4,4,4,2,2,4,4,3,3,3,3,3,3,0,0,
1234,2021-03-09 22:10:47 UTC,F,2a10,EUR,1,MI,R,1,2,4,4,4,4,4,3,3,1,4,3,3,3,3,3,4,3,0,0,
1235,2021-03-09 23:12:53 UTC,F,Less than 1,EUR,2,AAB,R,2,2,2,3,2,4,4,5,4,4,3,3,2,4,4,4,5,3,0,0,
1236,2021-03-10 12:36:53 UTC,M,Less than 1,EUR,1,MI,R,1,2,2,2,3,4,2,4,5,4,2,3,3,3,4,2,3,3,0,1,"My cat lives in an apartment from Tuesday to Friday and doesn't go out, and from Friday evening to Monday evening in a country house where he goes out a lot."
1237,2021-03-10 12:54:58 UTC,F,1a2,SAV,2,ML,PU,0,2,2,1,1,4,3,4,4,4,1,2,2,1,3,3,4,3,0,0,My cat only goes out for walks on a leash.
1238,2021-03-10 15:16:03 UTC,F,2a10,NR,2,MI,R,0,3,3,3,2,5,5,5,4,4,4,2,4,3,3,4,4,3,0,0,
1239,2021-03-13 13:08:45 UTC,F,2a10,NSP,2,MI,R,1,2,5,4,4,3,3,3,5,2,3,1,1,2,1,3,3,3,0,0,
124,2021-03-08 23:30:03 UTC,M,1a2,EUR,1,ASB,U,0,2,1,5,3,5,4,4,5,5,3,1,1,3,4,4,5,NSP,0,0,
1240,2021-03-13 13:11:02 UTC,F,1a2,BEN,4,MI,R,0,3,1,4,1,4,4,5,5,4,4,2,2,2,4,4,5,3,0,0,
1241,2021-03-13 13:12:46 UTC,F,2a10,NR,2,ML,U,0,2,5,3,2,4,2,3,5,1,5,2,5,4,3,3,3,3,0,0,
1242,2021-03-13 13:13:09 UTC,M,2a10,BEN,4,ML,PU,0,1,2,4,3,4,5,5,5,1,4,3,5,4,4,4,5,3,0,0,
1243,2021-03-13 13:15:21 UTC,M,Less than 1,EUR,2,MI,R,3,2,1,4,3,4,4,3,4,4,4,1,1,1,1,4,4,3,0,4,
1244,2021-03-13 13:16:03 UTC,M,2a10,EUR,4,MI,R,0,3,5,3,2,4,5,4,4,2,4,1,1,1,3,3,3,3,0,0,
1245,2021-03-13 13:16:55 UTC,F,Less than 1,BEN,2,MI,R,0,2,1,2,1,4,2,4,2,4,2,1,4,1,4,2,3,3,0,0,"It's a cat dog.
 She comes to see me at the door when I come home from work. She brings back the objects."
1246,2021-03-13 13:18:54 UTC,F,Less than 1,BEN,3,AAB,U,0,2,2,1,1,4,4,4,4,4,2,2,2,2,4,4,3,3,0,0,
1247,2021-03-13 13:20:03 UTC,M,1a2,MCO,3,AAB,U,0,2,4,4,1,5,4,5,4,4,1,1,1,1,1,3,3,3,0,0,
1248,2021-03-13 13:21:15 UTC,M,2a10,EUR,3,AAB,U,0,0,2,5,2,3,3,2,5,5,2,2,4,3,2,4,1,3,0,0,
1249,2021-03-13 13:25:08 UTC,F,1a2,EUR,More than 5,ML,U,2,3,2,4,1,5,4,5,5,4,4,1,4,3,1,4,4,3,0,1,
125,2021-03-09 00:39:09 UTC,F,2a10,EUR,4,ASB,R,0,1,3,5,3,4,1,1,4,5,3,1,1,3,1,4,5,NSP,0,0,
1250,2021-03-13 13:25:50 UTC,F,2a10,EUR,3,MI,PU,3,2,4,4,4,4,4,3,5,1,4,1,3,2,1,5,3,3,0,1,
1251,2021-03-13 13:26:22 UTC,F,2a10,EUR,3,MI,R,2,2,4,4,5,3,3,1,5,2,1,1,2,1,1,5,5,3,0,0,"Learned tricks (giving paw, jumping into arms, etc.)"
1252,2021-03-13 13:26:29 UTC,M,Less than 1,BEN,3,MI,R,0,2,4,4,2,4,4,4,4,4,2,2,2,2,2,4,4,3,0,0,
1253,2021-03-13 13:26:58 UTC,M,Less than 1,EUR,2,MI,R,1,3,3,2,2,5,5,5,4,4,3,4,4,4,3,4,2,3,0,0,
1254,2021-03-13 13:29:21 UTC,M,2a10,BEN,1,ML,U,1,3,1,1,1,5,4,5,4,4,1,4,5,5,5,4,4,3,0,1,"Very intelligent, dominant with others but adorable with us adults, children and anyone else who comes to my house."
1255,2021-03-13 13:29:39 UTC,F,2a10,MCO,3,MI,PU,2,2,4,4,1,5,5,5,3,4,1,1,2,2,2,4,3,3,0,0,"she can't go far, harness and very long leash"
1256,2021-03-13 13:31:48 UTC,F,2a10,EUR,2,MI,R,0,2,5,4,4,5,5,4,5,2,2,1,1,2,2,4,2,3,0,0,Ultra cuddly
1257,2021-03-13 13:32:14 UTC,F,1a2,EUR,3,MI,PU,3,2,5,2,1,3,4,3,2,3,1,2,1,1,5,3,4,3,0,1,
1258,2021-03-13 13:33:41 UTC,F,2a10,EUR,4,MI,R,1,3,4,4,4,4,4,3,4,4,3,1,1,1,1,4,4,3,0,0,
1259,2021-03-13 13:33:43 UTC,M,2a10,EUR,3,MI,R,3,1,4,4,2,4,4,3,4,1,1,1,1,1,3,4,3,3,0,0,
126,2021-03-10 14:28:36 UTC,F,1a2,EUR,2,ASB,U,0,2,1,5,1,5,5,5,5,5,1,5,1,1,1,5,1,NSP,0,0,
1260,2021-03-13 13:33:57 UTC,M,2a10,BEN,2,ML,PU,2,1,1,4,1,3,3,3,4,4,1,1,4,4,2,4,2,3,0,1,
1261,2021-03-13 13:34:45 UTC,M,Less than 1,BEN,1,AAB,U,1,2,1,1,3,5,5,5,5,5,1,4,5,3,5,5,5,3,0,0,
1262,2021-03-13 13:34:48 UTC,F,More than 10,NR,2,MI,U,0,2,3,2,3,2,1,1,3,4,5,1,3,5,5,4,3,3,0,0,Clumsy cat. Kitten flat at birth.
1263,2021-03-13 13:35:13 UTC,F,2a10,NR,2,MI,R,0,3,4,4,3,4,4,4,4,1,3,1,1,1,1,4,3,3,0,0,My cat kills spiders and insects and eats them
1264,2021-03-13 13:36:28 UTC,M,2a10,MCO,More than 5,MI,R,3,3,1,1,1,4,2,3,5,5,1,2,1,1,1,4,5,3,0,1,
1265,2021-03-13 13:38:45 UTC,F,1a2,BEN,1,MI,R,0,2,3,3,2,4,4,4,4,4,3,3,4,4,4,3,3,3,0,0,
1266,2021-03-13 13:38:46 UTC,F,More than 10,SBI,1,MI,R,1,3,1,1,2,5,5,3,5,3,1,2,1,2,2,4,3,3,0,0,She is 11 years old and has always been like this
1267,2021-03-13 13:39:10 UTC,M,2a10,BEN,3,MI,R,1,2,1,4,1,5,5,5,5,4,2,1,5,3,3,5,1,3,0,0,Talkative
1268,2021-03-13 13:40:01 UTC,M,2a10,BEN,4,MI,PU,2,2,1,1,1,5,5,5,3,5,5,2,3,1,5,5,3,3,0,0,
1269,2021-03-13 13:41:26 UTC,F,2a10,BEN,3,ML,R,0,2,2,5,2,5,5,5,5,1,5,1,1,1,1,5,3,3,0,0,
127,2021-03-13 13:11:45 UTC,F,1a2,EUR,1,ASB,R,0,2,4,5,3,5,4,3,4,2,5,2,1,3,2,4,4,NSP,0,0,
1270,2021-03-13 13:43:20 UTC,F,1a2,BEN,1,MI,R,2,2,2,2,1,5,5,5,5,2,2,2,2,1,4,3,3,3,0,0,"Very exclusive towards us, does not like strangers. Adorable and cuddly with me, very playful with my companion. Sleeps often or all the time with us. Has borderline canine behaviors."
1271,2021-03-13 13:46:06 UTC,M,2a10,EUR,3,ML,U,2,3,2,2,3,4,4,4,4,4,3,1,4,3,1,2,1,3,0,0,
1272,2021-03-13 13:46:23 UTC,F,Less than 1,NR,2,MI,R,0,2,1,2,1,3,3,3,3,3,3,2,3,2,3,2,2,3,0,0,
1273,2021-03-13 13:46:36 UTC,M,2a10,EUR,1,ML,U,2,2,3,1,4,5,5,5,4,2,4,2,5,4,5,1,2,3,0,0,Lived in an apartment for the first 3 years so didn't know nature
1274,2021-03-13 13:47:16 UTC,M,More than 10,NR,1,ML,PU,2,3,2,4,4,4,4,5,5,4,3,2,2,3,5,1,3,3,0,0,
1275,2021-03-13 13:48:25 UTC,M,Less than 1,MCO,5,AAB,U,2,3,4,4,2,5,5,5,5,5,4,1,5,1,1,1,1,3,0,0,
1276,2021-03-13 13:49:22 UTC,M,2a10,EUR,3,MI,U,1,3,4,4,2,5,5,2,4,4,4,1,3,1,1,5,2,3,0,0,
1277,2021-03-13 13:49:36 UTC,F,More than 10,PER,More than 5,ML,PU,2,2,2,4,2,5,5,4,5,5,2,1,1,1,3,4,4,3,0,0,
1278,2021-03-13 13:51:02 UTC,M,2a10,MCO,2,MI,U,0,1,3,4,3,5,5,4,5,3,2,1,1,1,1,3,4,3,0,0,
