"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"246","5","1","1","2","2","1","4","3","4","4","4","5","5","5","5","2","1","1","5","3","4","3","4","3","1","1","She has a wild instinct and I think that as soon as I have a garden she will hunt a lot, it's visceral for her. I have a vegetarian cat and a feral cat ??"
"247","5","2","1","2","4","3","1","3","4","2","2","4","5","4","5","2","2","1","1","3","3","4","4","3","1","1",""
"249","11","1","1","3","4","3","2","3","1","3","1","5","4","4","5","4","2","3","4","1","2","4","4","3","1","1",""
"250","5","2","1","2","4","3","1","3","4","2","2","4","5","4","5","2","2","1","1","3","3","4","4","3","1","1",""
"252","6","2","2","3","2","1","1","3","4","4","1","5","3","5","4","4","2","1","1","1","1","2","2","3","1","1",""
"253","5","2","1","1","4","3","1","3","4","2","1","4","5","5","2","4","5","5","5","2","4","4","4","3","1","1",""
"255","3","1","2","2","3","2","1","4","2","5","1","5","5","5","5","4","1","1","5","1","1","5","4","3","1","1",""
"256","13","2","1","2","3","2","1","4","1","4","1","5","5","5","5","5","3","1","1","1","4","5","5","3","1","1",""
"257","5","1","3","2","3","2","3","3","4","4","2","4","5","5","5","4","1","1","1","1","3","3","3","3","1","4",""
"258","13","2","1","1","4","3","2","4","5","5","1","5","5","5","5","5","2","1","1","1","2","5","1","3","1","1",""
"260","13","2","3","1","4","2","4","4","4","5","5","4","4","3","5","5","4","1","1","2","1","4","4","3","1","1",""
"261","13","2","2","2","4","2","4","4","1","2","2","4","4","3","5","4","3","2","4","3","3","4","4","3","1","4","Loves to hunt grasshoppers"
"262","3","2","3","2","3","3","4","3","3","3","1","3","4","3","3","3","4","3","4","3","3","3","4","3","1","2",""
"263","5","1","2","1","4","3","5","3","3","3","3","4","4","4","2","2","4","4","3","3","3","3","3","3","1","1",""
"264","5","1","3","1","4","3","2","3","4","4","4","4","4","3","3","1","4","3","3","3","3","3","4","3","1","1",""
"265","5","1","1","2","2","3","3","3","2","3","2","4","4","5","4","4","3","3","2","4","4","4","5","3","1","1",""
"266","5","2","1","1","4","3","2","3","2","2","3","4","2","4","5","4","2","3","3","3","4","2","3","3","1","2","My cat lives in an apartment from Tuesday to Friday and doesn't go out, and from Friday evening to Monday evening in a country house where he goes out a lot."
"267","11","1","2","2","3","2","1","3","2","1","1","4","3","4","4","4","1","2","2","1","3","3","4","3","1","1","My cat only goes out for walks on a leash."
"268","13","1","3","2","4","3","1","4","3","3","2","5","5","5","4","4","4","2","4","3","3","4","4","3","1","1",""
"271","1","1","2","4","4","3","1","4","1","4","1","4","4","5","5","4","4","2","2","2","4","4","5","3","1","1",""
"272","13","1","3","2","3","1","1","3","5","3","2","4","2","3","5","1","5","2","5","4","3","3","3","3","1","1",""
"273","1","2","3","4","3","2","1","2","2","4","3","4","5","5","5","1","4","3","5","4","4","4","5","3","1","1",""
"274","5","2","1","2","4","3","4","3","1","4","3","4","4","3","4","4","4","1","1","1","1","4","4","3","1","5",""
"275","5","2","3","4","4","3","1","4","5","3","2","4","5","4","4","2","4","1","1","1","3","3","3","3","1","1",""
"276","1","1","1","2","4","3","1","3","1","2","1","4","2","4","2","4","2","1","4","1","4","2","3","3","1","1","It's a cat dog.
 She comes to see me at the door when I come home from work. She brings back the objects."
"277","1","1","1","3","2","1","1","3","2","1","1","4","4","4","4","4","2","2","2","2","4","4","3","3","1","1",""
"278","6","2","2","3","2","1","1","3","4","4","1","5","4","5","4","4","1","1","1","1","1","3","3","3","1","1",""
"279","5","2","3","3","2","1","1","1","2","5","2","3","3","2","5","5","2","2","4","3","2","4","1","3","1","1",""
"280","5","1","2","6","3","1","3","4","2","4","1","5","4","5","5","4","4","1","4","3","1","4","4","3","1","2",""
"282","5","1","3","3","4","2","4","3","4","4","4","4","4","3","5","1","4","1","3","2","1","5","3","3","1","2",""
"283","5","1","3","3","4","3","3","3","4","4","5","3","3","1","5","2","1","1","2","1","1","5","5","3","1","1","Learned tricks (giving paw, jumping into arms, etc.)"
"284","1","2","1","3","4","3","1","3","4","4","2","4","4","4","4","4","2","2","2","2","2","4","4","3","1","1",""
"285","5","2","1","2","4","3","2","4","3","2","2","5","5","5","4","4","3","4","4","4","3","4","2","3","1","1",""
"286","1","2","3","1","3","1","2","4","1","1","1","5","4","5","4","4","1","4","5","5","5","4","4","3","1","2","Very intelligent, dominant with others but adorable with us adults, children and anyone else who comes to my house."
"287","6","1","3","3","4","2","3","3","4","4","1","5","5","5","3","4","1","1","2","2","2","4","3","3","1","1","she can't go far, harness and very long leash"
"288","5","1","3","2","4","3","1","3","5","4","4","5","5","4","5","2","2","1","1","2","2","4","2","3","1","1","Ultra cuddly"
"289","5","1","2","3","4","2","4","3","5","2","1","3","4","3","2","3","1","2","1","1","5","3","4","3","1","2",""
"290","5","1","3","4","4","3","2","4","4","4","4","4","4","3","4","4","3","1","1","1","1","4","4","3","1","1",""
"291","5","2","3","3","4","3","4","2","4","4","2","4","4","3","4","1","1","1","1","1","3","4","3","3","1","1",""
"293","1","2","3","2","3","2","3","2","1","4","1","3","3","3","4","4","1","1","4","4","2","4","2","3","1","2",""
"294","1","2","1","1","2","1","2","3","1","1","3","5","5","5","5","5","1","4","5","3","5","5","5","3","1","1",""
"295","13","1","4","2","4","1","1","3","3","2","3","2","1","1","3","4","5","1","3","5","5","4","3","3","1","1","Clumsy cat. Kitten flat at birth."
"296","13","1","3","2","4","3","1","4","4","4","3","4","4","4","4","1","3","1","1","1","1","4","3","3","1","1","My cat kills spiders and insects and eats them"
"297","6","2","3","6","4","3","4","4","1","1","1","4","2","3","5","5","1","2","1","1","1","4","5","3","1","2",""
"298","1","1","2","1","4","3","1","3","3","3","2","4","4","4","4","4","3","3","4","4","4","3","3","3","1","1",""
"299","2","1","4","1","4","3","2","4","1","1","2","5","5","3","5","3","1","2","1","2","2","4","3","3","1","1","She is 11 years old and has always been like this"
"300","1","2","3","3","4","3","2","3","1","4","1","5","5","5","5","4","2","1","5","3","3","5","1","3","1","1","Talkative"
"301","1","2","3","4","4","2","3","3","1","1","1","5","5","5","3","5","5","2","3","1","5","5","3","3","1","1",""
"302","1","1","3","3","3","3","1","3","2","5","2","5","5","5","5","1","5","1","1","1","1","5","3","3","1","1",""
"304","1","1","2","1","4","3","3","3","2","2","1","5","5","5","5","2","2","2","2","1","4","3","3","3","1","1","Very exclusive towards us, does not like strangers. Adorable and cuddly with me, very playful with my companion. Sleeps often or all the time with us. Has borderline canine behaviors."
"305","5","2","3","3","3","1","3","4","2","2","3","4","4","4","4","4","3","1","4","3","1","2","1","3","1","1",""
"306","13","1","1","2","4","3","1","3","1","2","1","3","3","3","3","3","3","2","3","2","3","2","2","3","1","1",""
"307","5","2","3","1","3","1","3","3","3","1","4","5","5","5","4","2","4","2","5","4","5","1","2","3","1","1","Lived in an apartment for the first 3 years so didn't know nature"
"308","13","2","4","1","3","2","3","4","2","4","4","4","4","5","5","4","3","2","2","3","5","1","3","3","1","1",""
"309","6","2","1","5","2","1","3","4","4","4","2","5","5","5","5","5","4","1","5","1","1","1","1","3","1","1",""
"310","5","2","3","3","4","1","2","4","4","4","2","5","5","2","4","4","4","1","3","1","1","5","2","3","1","1",""
"311","7","1","4","6","3","2","3","3","2","4","2","5","5","4","5","5","2","1","1","1","3","4","4","3","1","1",""
"312","6","2","3","2","4","1","1","2","3","4","3","5","5","4","5","3","2","1","1","1","1","3","4","3","1","1",""
"313","1","1","2","3","4","3","3","2","3","2","3","4","4","4","5","3","3","2","4","3","4","3","3","3","1","4",""
"315","5","1","4","4","4","3","4","3","4","5","5","4","4","5","4","1","4","1","4","3","2","4","4","3","1","1","Everyone else hunts but not Lucie!"
"316","13","2","3","6","4","3","3","3","4","3","4","4","4","5","5","3","3","1","1","1","1","3","3","3","1","5",""
"317","5","2","4","1","4","3","2","4","5","5","5","5","5","5","2","1","5","1","1","5","4","4","4","3","1","2",""
"319","5","2","1","2","4","2","3","3","1","4","1","4","4","4","4","4","1","1","3","1","1","2","2","3","1","1","He only hunts earthworms"
"320","13","2","4","4","3","2","1","3","3","5","1","5","4","5","5","5","2","1","5","4","5","2","2","3","1","1",""
"321","13","2","3","2","4","3","2","4","3","2","1","5","5","5","5","3","2","4","5","5","5","3","5","3","1","2",""
"322","3","2","3","2","4","3","2","4","4","5","2","4","5","5","3","1","4","1","1","1","1","4","1","3","1","2",""
"323","5","1","2","6","3","1","1","2","3","2","2","2","2","2","2","1","1","1","2","2","2","2","2","3","1","1",""
"324","13","2","3","3","2","2","2","3","1","4","1","5","5","5","5","5","2","3","4","2","4","5","4","3","1","1","Breed: Egyptian Mau - Special feature: Blind"
"326","13","1","4","2","3","1","2","3","1","2","1","4","4","5","5","2","3","5","4","3","4","4","2","3","1","2",""
"327","13","1","1","2","3","1","3","3","1","2","1","5","5","5","5","5","1","2","2","2","2","3","3","3","1","3","Savage"
"328","5","1","1","2","3","3","1","3","1","3","4","4","3","5","4","5","3","4","4","3","5","4","5","3","1","1","My cat lives only indoors, he goes out regularly in a harness but has no opportunity to hunt real prey."
"329","1","2","2","1","4","3","3","3","2","2","2","5","2","5","4","3","4","2","3","2","3","3","5","3","1","1",""
"330","6","1","3","3","3","2","1","3","4","4","1","5","4","4","3","2","3","1","4","1","1","2","3","3","1","1",""
"331","5","2","3","3","4","2","1","2","3","2","4","5","5","5","4","1","3","2","3","2","3","4","2","3","1","1",""
"332","7","1","1","1","4","3","1","3","4","4","3","3","5","5","5","5","3","1","1","3","3","5","5","3","1","1",""
"333","13","1","1","1","4","3","2","4","4","4","5","4","3","3","5","2","4","1","3","3","1","1","3","3","1","1",""
"335","5","2","3","2","3","1","2","3","1","1","1","3","3","4","4","4","2","3","3","3","4","3","4","3","1","1",""
"338","9","1","1","2","2","1","1","3","1","3","1","2","3","3","3","3","1","1","1","1","1","2","3","3","1","1",""
"339","7","2","3","2","4","3","1","2","3","5","1","3","4","4","4","3","5","1","5","4","1","4","4","3","1","1",""
"340","5","1","4","1","4","3","1","2","5","5","1","5","5","5","4","1","5","1","3","5","3","4","1","3","1","1","Since our interim move from R to town and then back to R again, she has been fearful and does not go more than 2 m from the living room window."
"341","1","2","1","1","4","1","1","3","2","2","2","5","4","4","4","4","2","2","4","1","4","2","2","3","1","1",""
"342","9","2","3","2","4","2","1","2","1","4","4","4","5","2","5","4","1","1","1","1","2","4","5","3","1","1","My cat has a predatory instinct when he plays (mice, feather dusters, lasers, etc.)"
"343","13","2","4","2","4","1","4","2","1","2","1","1","1","1","3","5","4","5","5","5","5","2","5","3","1","1",""
"344","13","1","4","1","4","3","3","4","4","5","3","5","5","5","5","5","3","1","1","4","3","3","3","3","1","2",""
"345","7","1","3","3","4","3","2","4","1","5","2","5","2","2","5","4","1","1","4","1","1","5","2","3","1","1",""
"346","1","2","2","2","3","2","2","2","1","4","1","5","5","5","4","2","4","2","4","1","1","4","3","3","1","1","They have access to the outside but in an enclosure"
"347","8","2","3","2","4","2","1","2","3","4","1","4","4","3","5","4","2","1","3","1","2","2","3","3","1","1",""
"349","7","1","2","4","4","3","1","4","1","1","1","1","1","1","1","1","3","3","3","3","3","1","1","3","1","1",""
"350","5","1","4","1","4","3","1","3","5","5","2","4","5","1","4","1","5","4","5","5","3","4","5","3","1","1",""
"351","9","2","2","2","3","2","1","3","1","5","4","5","5","3","5","4","1","1","1","1","1","5","3","3","1","1",""
"352","9","2","1","2","3","2","1","3","1","2","1","5","3","3","4","4","1","1","1","1","3","5","4","3","1","1",""
"353","2","2","3","5","4","2","3","2","3","5","1","4","3","3","4","5","3","1","1","1","1","5","3","3","1","1",""
"354","5","1","2","4","4","3","1","4","1","1","1","3","3","3","3","3","1","1","2","3","2","3","1","3","1","1",""
"355","2","1","4","2","3","3","1","4","3","4","2","4","5","5","5","4","4","1","5","5","5","5","5","3","1","1",""
"356","5","2","3","1","3","2","4","3","2","4","3","4","5","5","4","4","3","1","4","3","1","2","2","3","1","1","He only drinks from the tap, likes to go out in the rain and spent the first 3 months of his life in a garden, then 4 years in an apartment and now in a house."
"357","8","2","2","2","4","1","1","4","4","5","3","4","4","4","5","4","1","1","2","2","4","4","4","3","1","1",""
"358","8","1","3","1","4","3","2","3","2","5","3","3","2","1","3","3","4","1","2","3","2","4","2","3","1","1",""
"360","13","2","3","6","3","1","1","3","1","4","1","4","3","1","4","4","4","1","4","3","1","4","3","3","1","1",""
"361","5","2","3","2","4","3","3","2","5","5","3","5","5","1","3","1","5","1","3","3","3","1","1","3","1","2","He comes from the city"
"362","13","1","1","3","4","3","2","3","1","4","2","4","3","4","5","5","1","1","1","1","1","3","3","3","1","1",""
"363","9","1","1","1","3","2","1","4","1","2","3","5","1","5","5","5","1","1","5","3","2","4","5","3","1","1","Indoor cat"
"364","1","1","2","1","3","1","3","3","2","3","2","5","5","4","5","4","1","1","2","1","1","4","4","3","1","1","My cat catches insects and lizards regularly (insects every day and lizards from time to time)."
"365","13","1","3","4","4","2","5","3","3","4","2","5","5","4","5","3","2","1","1","2","2","4","1","3","1","4","Abandoned cat living only outside, like 3 other little prot�g�s who rarely stray far from the house. They live in the garden and watch over the chicken coop ??"
"366","5","1","4","3","4","3","1","3","5","5","5","5","5","5","5","3","2","1","1","1","1","3","2","3","1","1","She is 17 years old. When she was young, she was a fearsome hunter..."
"367","12","1","3","1","3","3","1","3","1","5","2","5","5","4","4","2","4","1","4","1","1","4","2","3","1","1",""
"368","7","2","3","2","4","3","1","3","3","4","3","4","4","4","5","4","3","1","1","1","2","2","3","3","1","1",""
"369","13","2","3","3","4","3","1","4","2","4","1","4","4","3","5","5","3","1","2","1","2","3","4","3","1","1","My cats don't go outside but love to play with feather dusters and other hanging feathers"
"371","13","2","3","3","3","2","1","3","1","3","1","5","4","4","3","4","3","3","4","3","3","3","3","3","1","1","He's a jerk who throws stuff on the ground to get attention. He plays the independent but can't stand being alone without a human."
"372","7","1","3","2","3","3","1","3","2","4","2","3","4","1","4","4","4","1","4","3","1","5","1","3","1","1",""
"373","9","2","2","1","4","3","2","3","2","2","4","4","5","4","5","4","1","1","4","5","2","4","4","3","1","1",""
"374","1","1","3","5","3","2","3","3","5","4","5","5","4","4","3","2","2","4","4","5","4","5","1","3","1","2",""
"375","9","2","3","4","4","3","1","3","1","2","1","4","4","4","4","4","1","1","4","1","4","4","4","3","1","1",""
"376","5","1","3","2","3","3","2","4","5","4","4","5","5","5","5","3","5","1","3","2","4","4","4","3","1","1",""
"377","1","2","3","1","2","1","4","2","2","4","1","5","4","5","3","3","4","3","5","5","3","4","1","3","1","4",""
"378","7","2","3","1","4","1","1","2","2","2","3","2","2","2","3","3","2","3","3","3","3","2","3","3","1","1",""
"379","6","2","2","3","4","2","3","3","2","5","1","5","5","5","5","2","2","3","1","1","1","5","5","3","1","1",""
"380","6","2","4","1","3","2","3","4","4","5","2","5","5","2","5","4","2","1","4","3","1","4","1","3","1","3",""
"382","1","1","3","2","3","3","1","3","3","5","3","4","4","4","5","4","3","1","3","1","2","3","2","3","1","1",""
"383","5","1","4","1","2","1","1","3","3","1","1","1","1","1","1","3","1","1","3","1","1","1","1","3","1","1",""
