"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"386","7","1","3","3","4","3","2","3","2","5","2","5","4","4","5","5","2","2","5","2","3","3","3","3","1","2",""
"389","5","1","1","2","4","3","3","3","5","3","5","4","4","4","5","4","4","1","3","4","3","4","4","3","1","3",""
"390","9","2","3","2","4","3","1","3","1","5","1","4","4","5","5","5","1","1","1","1","1","1","3","3","1","1","He is very affectionate. But above all he is always with us no matter where we go."
"391","2","1","1","2","4","3","1","4","1","4","2","4","3","4","5","5","2","1","2","1","3","2","4","3","1","1",""
"394","9","2","3","4","2","3","3","4","1","2","1","4","4","4","4","4","1","2","4","1","4","4","1","3","1","1",""
"395","8","2","3","3","4","3","3","3","3","5","2","5","5","4","5","2","3","1","4","3","2","2","4","3","1","2",""
"396","7","1","4","6","4","3","1","4","1","4","1","5","3","5","5","5","2","1","4","1","1","4","4","3","1","1","She is stubborn when she wants something she gets it from you but also from other cats. No one refuses her anything, otherwise she will come back until she gets what she wants. She is your first mother of my breeding, she is unique, she is miss Flory'ann"
"397","5","2","1","1","4","3","3","3","4","2","3","4","5","3","3","2","3","4","3","2","4","2","1","3","1","1",""
"398","13","2","3","3","4","1","1","4","2","3","1","5","5","5","5","3","1","1","3","1","3","4","3","3","1","1","I have 3 cats, 1 ORI of 14 years and 2 orientals (a gray and a black) of 4 years, as they do not go outside, they chase their toys or chase each other. They are quite active and do not tolerate being alone without their humans. If we ignore them, they do mischief by looking at us hoping to attract our attention for cuddles."
"400","8","1","2","2","4","3","1","2","4","4","1","3","2","4","4","2","2","3","1","2","2","3","3","3","1","1",""
"402","10","1","2","1","4","3","1","3","3","3","3","5","5","5","5","5","3","3","4","3","3","4","4","3","1","1","She is in the process of transitioning to go outside, it's just that she comes from an animal association."
"405","2","1","3","2","2","1","2","4","1","5","5","3","5","3","2","5","5","3","5","5","2","5","3","3","1","1",""
"406","3","2","2","2","2","2","2","3","4","4","4","4","4","4","4","1","4","1","1","1","1","4","4","3","1","1",""
"407","7","1","2","2","2","2","2","3","1","4","1","4","2","2","2","4","1","1","4","1","4","1","4","3","1","1",""
"408","8","1","3","2","1","1","1","3","4","2","3","4","3","2","5","4","1","1","2","1","1","4","3","3","1","1",""
"409","13","2","3","1","3","2","3","3","2","4","1","5","4","4","5","4","4","2","5","4","3","4","3","3","1","1",""
"410","8","2","1","1","4","3","1","4","1","4","3","4","4","4","4","4","1","1","1","3","2","4","3","3","1","1",""
"411","8","1","3","2","1","1","1","3","1","2","1","5","4","4","5","5","1","1","1","1","1","4","3","3","1","1",""
"412","8","1","1","1","4","2","1","3","1","4","3","5","3","3","5","3","1","1","1","3","3","4","1","3","1","1","as she is a 7 month old RAG she does not go outside so no contact with other cats. In the context of the pandemic we do not see anyone but I think she would be friendly."
"413","1","2","1","2","3","3","3","3","2","1","1","5","5","5","5","4","1","5","3","1","1","4","4","3","1","1",""
"415","7","1","3","1","4","3","1","2","4","5","3","5","4","4","5","5","2","1","2","3","1","5","2","3","1","1","His ""protective"" rituals always involve sleeping at the same time as the baby, whether for a nap or in the evening, watching over him without getting into the crib."
"417","12","2","3","2","3","1","3","2","1","2","3","4","3","3","4","4","2","5","1","2","3","4","3","3","1","1","Affectionate but died after 2 minutes of caressing..."
"418","13","1","3","3","3","1","2","3","5","4","3","4","3","3","4","2","1","2","1","1","3","4","3","3","1","2",""
"419","7","1","3","3","4","3","1","3","4","5","2","4","4","2","4","2","4","1","1","1","1","4","4","3","1","1",""
"420","8","1","3","1","3","1","2","2","1","5","3","5","5","5","5","5","2","1","4","3","1","5","5","3","1","1",""
"422","5","2","3","1","3","1","3","4","5","4","4","5","3","2","4","4","4","2","2","2","2","2","2","3","1","1",""
"423","8","1","2","1","4","3","1","2","1","4","4","4","3","3","5","4","2","1","1","3","3","4","4","3","1","1",""
"424","7","2","3","1","4","3","2","3","2","5","3","5","5","5","5","3","1","1","1","1","1","5","3","3","1","1","Includes about sixty words"
"426","9","1","2","1","4","3","1","4","2","5","1","5","5","5","5","5","1","3","2","1","3","5","4","3","1","1","Don't go out because you risk catching a cold/sunburn from being naked. Chase away game from the house: spiders, flies, etc."
"428","8","2","3","1","3","3","1","2","2","5","3","3","2","1","2","3","5","1","3","3","2","4","4","3","1","1",""
"430","1","1","2","6","4","1","1","3","1","2","1","5","5","5","5","3","1","4","3","1","5","3","2","3","1","1",""
"431","7","1","3","6","4","3","3","3","1","4","2","4","4","4","5","4","2","1","1","1","1","4","3","3","1","1","My father has only been out of the house for a few months, I just installed the cat flap so maybe she will go hunting in the summer"
"433","6","2","1","3","4","3","1","3","1","2","1","5","4","5","5","5","1","1","4","1","4","5","5","3","1","1",""
"434","7","1","3","6","4","3","1","3","5","5","2","4","5","2","1","1","5","1","1","1","1","5","4","3","1","1","She doesn't go out, she's afraid"
"435","7","2","3","6","4","3","1","3","2","5","2","4","4","4","4","4","4","1","1","1","1","4","4","3","1","1","He doesn't go out, he's afraid"
"437","13","2","3","2","4","3","2","3","4","4","4","5","4","4","5","2","3","1","1","3","3","3","3","3","1","1",""
"438","13","2","1","1","2","3","1","3","2","3","4","2","3","5","4","4","2","1","2","3","4","3","4","3","1","1","don't go out"
"441","13","2","3","2","3","3","1","4","3","4","4","4","3","3","5","2","4","3","3","2","2","4","3","3","1","1",""
"442","1","1","3","2","3","3","1","4","2","2","2","5","5","5","3","4","4","2","2","2","2","3","2","3","1","1",""
"446","8","2","3","6","3","2","1","3","1","5","1","5","4","4","5","5","2","1","2","1","1","5","2","3","1","1",""
"450","9","1","1","1","4","2","1","3","1","4","3","4","4","4","5","5","2","1","1","1","3","4","4","3","1","1","The SPH cannot go outside or under supervision with a harness. So he does not hunt paw"
"452","8","1","1","2","4","3","1","4","4","2","3","5","4","2","4","4","1","1","1","2","4","5","5","3","1","1","She has been raised by humans since she was two weeks old."
"454","8","2","3","2","4","3","2","4","1","4","1","4","2","2","4","4","1","1","1","1","1","4","1","3","1","2","Reports, follows the human constantly"
"455","7","2","4","2","3","2","1","3","1","5","2","5","4","5","5","5","1","1","1","2","1","4","1","3","1","1",""
"457","7","1","4","2","4","3","2","1","2","5","4","3","3","3","2","4","5","1","1","2","1","5","1","3","1","1",""
"458","7","2","1","1","3","2","2","4","2","3","1","5","4","4","5","4","1","2","3","1","3","3","3","3","1","1",""
"460","13","1","4","1","4","1","1","3","1","4","3","5","3","4","4","4","2","2","1","3","1","4","3","3","1","1",""
"461","1","2","3","4","4","3","1","3","1","3","1","3","3","3","2","2","5","4","4","4","4","2","3","3","1","1","He managed to kill a bird that had come to land on the door ledge."
"462","8","2","3","2","3","1","2","3","5","4","2","3","1","1","3","3","1","1","3","1","1","1","5","3","1","1",""
"463","1","1","2","2","2","2","1","3","1","2","5","5","5","5","5","5","1","4","5","4","4","3","3","3","1","1","Catching insects (flies, ants, spiders, etc.)"
"466","3","2","3","5","4","3","4","3","1","4","1","5","5","5","5","5","4","1","5","1","4","3","1","3","1","5",""
"467","1","1","3","2","1","3","1","3","5","4","5","4","5","4","5","2","5","1","1","1","1","4","4","3","1","1",""
"471","9","1","4","2","4","2","1","4","1","5","2","5","5","5","5","4","1","1","4","1","2","5","2","3","1","1","Needs the company of another cat in addition to its owners"
"472","6","1","3","1","3","1","1","3","4","4","4","5","5","5","5","3","1","1","4","4","3","5","4","3","1","1",""
"473","9","2","2","1","1","3","1","3","1","2","2","3","4","5","4","2","3","4","5","4","5","5","5","3","1","1","My cat doesn't have access to the outdoors"
"474","9","1","2","3","4","2","1","3","1","1","1","5","4","5","5","5","2","4","3","2","5","3","5","3","1","1",""
"475","7","1","2","1","4","3","1","3","1","4","1","3","3","2","4","4","4","1","1","1","1","3","2","3","1","1","Indoor cat so some questions don't suit him"
"477","9","2","2","4","2","3","2","4","2","2","2","1","2","1","1","1","2","1","1","2","2","3","1","3","1","1",""
"478","6","1","1","1","4","3","2","4","4","3","2","5","4","3","5","4","2","1","1","1","1","4","4","3","1","1",""
"479","8","1","1","1","4","3","2","3","2","3","1","5","4","4","4","5","1","1","2","1","3","4","5","3","1","1",""
"480","9","1","2","6","4","2","1","3","1","3","1","5","3","5","5","5","3","3","3","3","4","4","4","3","1","1","Naked cats hardly ever come out!"
"483","8","2","1","1","3","2","1","3","1","5","1","5","4","5","5","5","1","1","1","3","1","4","1","3","1","1",""
"485","1","2","3","2","3","3","1","3","4","1","3","3","5","4","5","4","1","3","5","3","4","4","4","3","1","1",""
"486","7","2","3","1","3","1","2","3","3","5","2","4","5","4","4","4","3","1","4","3","1","3","4","3","1","2","He plays hide and seek with us. And every night he meows in a special way when we are all in bed: and every time we find a stuffed mouse next to him. It looks like an offering."
"487","5","2","3","1","4","3","5","2","5","4","4","5","5","4","3","1","5","1","4","3","3","2","1","3","1","1","It is semi wild"
"488","1","2","1","1","4","3","2","3","1","2","2","5","3","5","2","5","2","4","4","3","4","3","5","3","1","1","It adapts to any situation, easy to live with,"
"490","9","2","3","1","1","2","1","4","2","3","2","5","5","5","5","5","1","1","3","3","2","4","4","3","1","1",""
"495","5","1","3","1","2","1","2","3","4","3","5","4","4","4","2","1","4","4","4","3","4","2","2","3","1","1",""
"496","1","2","2","2","4","3","1","3","1","3","1","2","3","1","1","3","1","1","3","1","2","3","2","3","1","1",""
"497","7","2","3","2","3","3","1","3","4","4","4","4","4","4","5","3","4","1","3","1","3","4","3","3","1","1","He goes out in harness...."
"498","2","1","3","2","3","3","3","3","1","3","1","5","5","5","3","4","1","4","4","4","4","4","2","3","1","2","She is in a harness....too afraid that she will move away...she is a good hunter....very....feline....compared to the PER"
"501","6","2","4","2","4","3","1","3","4","5","2","4","5","5","5","3","2","1","4","3","2","4","2","3","1","1",""
"502","13","2","1","2","4","3","1","3","1","2","2","4","4","4","3","4","1","2","1","3","4","4","4","3","1","1",""
"504","8","1","3","6","4","3","1","3","1","1","1","5","5","5","2","4","5","1","1","1","5","5","3","3","1","1",""
"507","13","2","4","3","3","1","3","4","3","4","2","4","4","4","5","3","2","1","1","2","2","4","4","3","1","2","He is very friendly with people he knows, but very afraid of those he doesn't know."
"508","8","1","2","2","4","3","2","3","3","3","1","1","1","1","3","3","3","1","1","3","1","3","3","3","1","3","He is a moderately cuddly hunter cat."
"509","8","1","2","2","4","3","3","4","2","4","3","4","4","4","4","3","2","1","1","1","1","4","3","3","1","1",""
"510","9","2","4","6","2","1","3","4","1","5","1","5","5","4","5","5","1","1","3","2","1","4","4","3","1","1",""
"511","3","1","3","6","4","3","1","3","1","4","4","4","4","5","5","4","4","3","4","4","4","4","1","3","1","1",""
"512","3","1","3","6","4","3","1","2","1","5","1","4","3","3","5","4","2","1","1","1","1","5","3","3","1","1",""
"513","1","2","3","2","2","1","3","3","1","1","4","4","3","5","5","2","1","3","2","3","2","4","4","3","1","1",""
"515","6","1","2","4","1","3","2","3","1","4","1","5","3","5","5","5","4","1","1","1","1","3","1","3","1","1",""
"516","9","2","2","3","4","3","5","4","1","2","4","4","3","4","4","4","1","1","1","3","1","4","2","3","1","1",""
"520","9","1","1","1","2","2","1","3","1","2","3","4","4","4","4","4","2","2","3","3","4","4","4","3","1","1",""
"521","5","1","2","2","4","3","1","3","4","3","2","2","2","2","2","2","3","2","4","1","4","2","2","3","1","1",""
"522","9","1","2","1","1","3","1","4","1","3","1","5","3","5","5","5","1","4","4","1","3","1","3","3","1","1",""
"523","1","1","2","5","4","3","1","3","3","2","1","4","2","4","2","2","1","1","1","1","1","4","4","3","1","1",""
"530","6","1","3","2","2","3","4","3","2","5","1","2","1","3","5","5","1","1","1","1","2","5","5","3","1","5","My cat very often brings me small mammals and I surprised her once with a pigeon so far. 
 She is very playful and my other cat trains her to hunt (also an F). Both very cuddly and affectionate, they are also very hunters and eat most of the time everything they have caught (and yet their bowls are constantly overflowing with kibble and quality grain-free p�t� etc.).
 They love mice, voles, shrews, field rats and moles."
"531","5","2","1","3","3","3","4","3","1","2","1","2","1","1","2","2","1","2","2","1","2","2","1","3","1","1",""
"533","7","1","1","2","2","1","1","3","3","4","2","4","4","2","5","4","1","1","2","1","1","3","3","3","1","1",""
"534","8","1","2","1","4","3","1","4","5","5","4","4","4","4","5","1","2","1","1","1","1","2","2","3","1","1",""
"537","1","2","3","1","2","2","2","3","1","2","2","5","3","5","5","5","2","1","1","1","1","2","5","3","1","1",""
"538","13","1","3","3","4","3","1","4","4","5","3","5","5","5","4","2","4","1","1","3","3","3","3","3","1","1",""
"539","7","2","2","1","3","2","1","3","4","5","2","5","5","3","5","4","2","1","1","1","1","5","3","3","1","1",""
"540","1","2","3","3","4","3","1","3","1","1","1","5","4","5","5","4","2","3","5","4","5","4","4","3","1","1",""
"541","13","2","4","3","3","1","4","2","4","5","2","4","3","3","5","3","2","1","1","1","1","5","5","3","1","1","Non-hunting cat, unlike the 2 other Fs cats I have."
"542","7","2","3","3","4","3","1","3","1","2","1","5","3","5","4","2","1","1","1","1","1","2","1","3","1","1",""
"544","8","1","3","3","4","3","1","2","2","5","2","5","5","3","4","4","3","2","3","1","2","4","3","3","1","1",""
"545","13","2","4","4","3","2","2","3","5","5","1","5","5","5","5","2","3","2","5","5","3","4","1","3","1","1",""
"548","13","2","4","1","4","3","3","4","4","4","1","5","5","4","5","1","5","1","4","4","1","4","1","3","1","3","He has always lived with other animals such as rodents, birds, fish and chickens and does not try to attack them."
"550","13","2","3","2","1","3","1","4","1","4","1","4","2","3","4","4","2","2","4","1","1","4","1","3","1","1",""
"551","9","1","3","6","3","3","1","4","1","3","1","3","1","3","3","3","1","2","2","1","1","2","3","3","1","1",""
"553","9","1","1","1","4","1","1","3","1","2","1","2","2","1","2","4","2","1","3","1","1","5","1","3","1","1",""
"554","1","1","2","1","4","2","1","4","4","2","3","4","5","5","5","4","1","1","2","3","4","4","3","3","1","1","""Wild"" character revealed by outings only at night and very typical vigilance behaviors before drinking or eating."
"556","1","2","1","2","4","3","3","4","1","1","2","5","4","5","3","5","2","3","4","3","5","3","4","3","1","5",""
"557","5","2","4","3","4","3","3","3","3","4","2","4","4","4","4","4","3","1","1","1","1","4","3","3","1","1",""
"561","8","1","2","5","3","2","1","3","1","3","3","3","3","3","3","3","1","1","1","1","1","2","2","3","1","1",""
"562","9","1","1","1","3","3","1","4","2","5","1","4","3","4","5","5","1","1","1","1","1","4","4","3","1","1","My cat doesn't go out"
"563","10","1","2","1","1","1","2","3","1","2","4","5","3","4","2","3","5","4","3","3","4","2","5","3","1","1",""
"565","9","2","2","6","4","3","1","4","2","2","1","5","5","5","5","5","1","1","1","1","1","2","2","3","1","1",""
"567","1","2","1","1","4","3","1","3","2","2","2","5","4","4","5","4","4","3","3","2","4","4","4","3","1","1",""
"571","13","1","3","1","3","2","4","3","3","4","1","4","4","4","3","2","4","2","4","3","3","3","3","3","1","3",""
"572","5","2","3","1","3","3","2","3","4","3","5","4","4","4","4","3","3","5","5","5","4","3","4","3","1","1","This is a cat that thinks it's a child. Stubborn and powerful in strength. It must have been another animal because it eats fruits and vegetables quite often."
